order_book_id,datetime,trading_date,open,last,high,low,prev_close,volume,total_turnover,limit_up,limit_down,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a1_v,a2_v,a3_v,a4_v,a5_v,b1_v,b2_v,b3_v,b4_v,b5_v,change_rate,num_trades
000001.XSHE,2022-08-25 10:25:51,2022-08-25,12.4,12.35,12.44,12.3,12.4,24374798.0,301767815.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,68600.0,42500.0,36500.0,94900.0,179600.0,251400.0,47400.0,134100.0,340500.0,314700.0,-0.0040322580645162365,15833.0
000001.XSHE,2022-08-25 10:25:54,2022-08-25,12.4,12.36,12.44,12.3,12.4,24379998.0,301832069.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,65200.0,67800.0,36500.0,94900.0,169600.0,247900.0,48400.0,134100.0,340500.0,314700.0,-0.003225806451612967,15836.0
000001.XSHE,2022-08-25 10:25:57,2022-08-25,12.4,12.36,12.44,12.3,12.4,24382298.0,301860491.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,65400.0,67800.0,36500.0,94900.0,169600.0,259400.0,49300.0,134100.0,340500.0,313700.0,-0.003225806451612967,15842.0
000001.XSHE,2022-08-25 10:26:00,2022-08-25,12.4,12.35,12.44,12.3,12.4,24601698.0,304570088.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,65100.0,67800.0,36500.0,94900.0,169600.0,46800.0,49300.0,134100.0,340500.0,316700.0,-0.0040322580645162365,15872.0
000001.XSHE,2022-08-25 10:26:03,2022-08-25,12.4,12.36,12.44,12.3,12.4,24607098.0,304636828.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,51700.0,67800.0,36500.0,94900.0,169600.0,44800.0,49300.0,134100.0,341500.0,317000.0,-0.003225806451612967,15877.0
000001.XSHE,2022-08-25 10:26:06,2022-08-25,12.4,12.36,12.44,12.3,12.4,24637998.0,305018453.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,58700.0,67800.0,33500.0,94900.0,169600.0,15100.0,50300.0,134100.0,342500.0,317100.0,-0.003225806451612967,15925.0
000001.XSHE,2022-08-25 10:26:09,2022-08-25,12.4,12.35,12.44,12.3,12.4,24640798.0,305053033.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,58700.0,67800.0,33500.0,94900.0,169600.0,19600.0,52300.0,134100.0,342500.0,317100.0,-0.0040322580645162365,15928.0
000001.XSHE,2022-08-25 10:26:12,2022-08-25,12.4,12.35,12.44,12.3,12.4,24662298.0,305318678.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,47100.0,67800.0,34500.0,94900.0,169600.0,10100.0,54700.0,136100.0,342300.0,317100.0,-0.0040322580645162365,15954.0
000001.XSHE,2022-08-25 10:26:15,2022-08-25,12.4,12.35,12.44,12.3,12.4,24673698.0,305459470.0,13.64,11.16,12.35,12.36,12.37,12.38,12.39,12.34,12.33,12.32,12.31,12.3,7200.0,48800.0,69800.0,34500.0,94900.0,54700.0,136900.0,342300.0,399000.0,878755.0,-0.0040322580645162365,15986.0
000001.XSHE,2022-08-25 10:26:18,2022-08-25,12.4,12.35,12.44,12.3,12.4,24675598.0,305482935.0,13.64,11.16,12.35,12.36,12.37,12.38,12.39,12.34,12.33,12.32,12.31,12.3,10800.0,47900.0,69800.0,42600.0,94900.0,56100.0,138900.0,342300.0,399000.0,878755.0,-0.0040322580645162365,15987.0
000001.XSHE,2022-08-25 10:26:21,2022-08-25,12.4,12.35,12.44,12.3,12.4,24681998.0,305561975.0,13.64,11.16,12.35,12.36,12.37,12.38,12.39,12.34,12.33,12.32,12.31,12.3,5400.0,52200.0,69800.0,42600.0,96800.0,56100.0,138900.0,342300.0,399000.0,878755.0,-0.0040322580645162365,15991.0
000001.XSHE,2022-08-25 10:26:24,2022-08-25,12.4,12.35,12.44,12.3,12.4,24691298.0,305676830.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,52200.0,44500.0,42600.0,97000.0,169600.0,14200.0,56100.0,137000.0,342300.0,405300.0,-0.0040322580645162365,16019.0
000001.XSHE,2022-08-25 10:26:27,2022-08-25,12.4,12.35,12.44,12.3,12.4,24702698.0,305817700.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,44000.0,44500.0,42600.0,107000.0,173400.0,10800.0,57800.0,137000.0,342300.0,395400.0,-0.0040322580645162365,16028.0
000001.XSHE,2022-08-25 10:26:30,2022-08-25,12.4,12.35,12.44,12.3,12.4,24708698.0,305891800.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,44200.0,44500.0,42600.0,107000.0,173400.0,26700.0,76900.0,137000.0,342300.0,395400.0,-0.0040322580645162365,16029.0
000001.XSHE,2022-08-25 10:26:33,2022-08-25,12.4,12.36,12.44,12.3,12.4,24722298.0,306059891.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,41500.0,44500.0,42600.0,107000.0,173400.0,27500.0,123100.0,136700.0,342300.0,395400.0,-0.003225806451612967,16070.0
000001.XSHE,2022-08-25 10:26:36,2022-08-25,12.4,12.35,12.44,12.3,12.4,24730698.0,306163636.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,41900.0,44500.0,42600.0,107000.0,173400.0,20000.0,124700.0,138400.0,342300.0,395400.0,-0.0040322580645162365,16081.0
000001.XSHE,2022-08-25 10:26:39,2022-08-25,12.4,12.36,12.44,12.3,12.4,24735298.0,306220472.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,39700.0,44500.0,42600.0,110000.0,173400.0,18800.0,119800.0,138400.0,342300.0,395900.0,-0.003225806451612967,16092.0
000001.XSHE,2022-08-25 10:26:42,2022-08-25,12.4,12.35,12.44,12.3,12.4,24741798.0,306300777.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,37000.0,44500.0,42600.0,110000.0,173400.0,15300.0,120500.0,138400.0,342300.0,395900.0,-0.0040322580645162365,16102.0
000001.XSHE,2022-08-25 10:26:45,2022-08-25,12.4,12.36,12.44,12.3,12.4,24750198.0,306404556.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,34700.0,44500.0,42600.0,110000.0,173400.0,11500.0,121400.0,99400.0,342300.0,395900.0,-0.003225806451612967,16109.0
000001.XSHE,2022-08-25 10:26:48,2022-08-25,12.4,12.36,12.44,12.3,12.4,24753998.0,306451520.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,32600.0,44500.0,42600.0,110000.0,173800.0,11100.0,121400.0,99400.0,342300.0,395900.0,-0.003225806451612967,16124.0
000001.XSHE,2022-08-25 10:26:51,2022-08-25,12.4,12.35,12.44,12.3,12.4,24773098.0,306687405.0,13.64,11.16,12.35,12.36,12.37,12.38,12.39,12.34,12.33,12.32,12.31,12.3,62100.0,70100.0,43400.0,42600.0,110000.0,124100.0,100200.0,342300.0,395900.0,890655.0,-0.0040322580645162365,16133.0
000001.XSHE,2022-08-25 10:26:54,2022-08-25,12.4,12.35,12.44,12.3,12.4,24835498.0,307458045.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,70000.0,43400.0,42600.0,110500.0,173800.0,1600.0,79000.0,107600.0,342300.0,395900.0,-0.0040322580645162365,16181.0
000001.XSHE,2022-08-25 10:26:57,2022-08-25,12.4,12.35,12.44,12.3,12.4,24840498.0,307519795.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,70700.0,43400.0,42600.0,110500.0,173800.0,12900.0,80100.0,107600.0,342300.0,397800.0,-0.0040322580645162365,16190.0
000001.XSHE,2022-08-25 10:27:00,2022-08-25,12.4,12.35,12.44,12.3,12.4,24844198.0,307565507.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,72300.0,43400.0,42600.0,110500.0,173800.0,27100.0,77500.0,110700.0,342300.0,397800.0,-0.0040322580645162365,16200.0
000001.XSHE,2022-08-25 10:27:03,2022-08-25,12.4,12.35,12.44,12.3,12.4,24855198.0,307701400.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,69000.0,43400.0,42600.0,110500.0,173800.0,28800.0,75900.0,112200.0,342600.0,397800.0,-0.0040322580645162365,16224.0
000001.XSHE,2022-08-25 10:27:06,2022-08-25,12.4,12.36,12.44,12.3,12.4,24867098.0,307848472.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,58900.0,43400.0,42600.0,110500.0,173800.0,30400.0,77500.0,112200.0,340600.0,397700.0,-0.003225806451612967,16247.0
000001.XSHE,2022-08-25 10:27:09,2022-08-25,12.4,12.35,12.44,12.3,12.4,24868198.0,307862064.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,68200.0,43400.0,42600.0,110500.0,173800.0,30300.0,84000.0,112800.0,340600.0,373200.0,-0.0040322580645162365,16256.0
000001.XSHE,2022-08-25 10:27:12,2022-08-25,12.4,12.35,12.44,12.3,12.4,24868198.0,307862064.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,68200.0,43400.0,42600.0,110500.0,173800.0,30300.0,84500.0,112800.0,340600.0,373200.0,-0.0040322580645162365,16256.0
000001.XSHE,2022-08-25 10:27:15,2022-08-25,12.4,12.35,12.44,12.3,12.4,24876498.0,307964587.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,66400.0,43400.0,42600.0,110500.0,173800.0,25400.0,86500.0,112900.0,340900.0,373500.0,-0.0040322580645162365,16272.0
000001.XSHE,2022-08-25 10:27:18,2022-08-25,12.4,12.35,12.44,12.3,12.4,24877498.0,307976937.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,72600.0,43400.0,42600.0,110500.0,173800.0,30400.0,86100.0,113900.0,340900.0,374500.0,-0.0040322580645162365,16273.0
000001.XSHE,2022-08-25 10:27:21,2022-08-25,12.4,12.36,12.44,12.3,12.4,24879098.0,307996702.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,72100.0,43400.0,42600.0,110500.0,173800.0,29500.0,90300.0,114000.0,340900.0,374500.0,-0.003225806451612967,16276.0
000001.XSHE,2022-08-25 10:27:24,2022-08-25,12.4,12.36,12.44,12.3,12.4,24880098.0,308009062.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,71100.0,43400.0,42600.0,110500.0,174300.0,29400.0,90300.0,115000.0,339900.0,374500.0,-0.003225806451612967,16277.0
000001.XSHE,2022-08-25 10:27:27,2022-08-25,12.4,12.35,12.44,12.3,12.4,24880498.0,308014002.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,71400.0,43400.0,42600.0,110500.0,174300.0,29300.0,90300.0,115000.0,339900.0,375000.0,-0.0040322580645162365,16279.0
000001.XSHE,2022-08-25 10:27:30,2022-08-25,12.4,12.35,12.44,12.3,12.4,24881698.0,308028822.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,72300.0,43400.0,42600.0,110500.0,174300.0,28900.0,90300.0,116200.0,339900.0,375000.0,-0.0040322580645162365,16280.0
000001.XSHE,2022-08-25 10:27:33,2022-08-25,12.4,12.35,12.44,12.3,12.4,24883598.0,308052287.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,72300.0,38400.0,42600.0,110500.0,174300.0,28500.0,90300.0,116500.0,339900.0,375000.0,-0.0040322580645162365,16282.0
000001.XSHE,2022-08-25 10:27:36,2022-08-25,12.4,12.35,12.44,12.3,12.4,24883598.0,308052287.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,95800.0,38400.0,42600.0,110500.0,174300.0,28900.0,90300.0,115700.0,339900.0,375000.0,-0.0040322580645162365,16282.0
000001.XSHE,2022-08-25 10:27:39,2022-08-25,12.4,12.35,12.44,12.3,12.4,24884698.0,308065872.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,95800.0,38400.0,42600.0,110000.0,174300.0,31200.0,90500.0,118500.0,339900.0,376000.0,-0.0040322580645162365,16287.0
000001.XSHE,2022-08-25 10:27:42,2022-08-25,12.4,12.36,12.44,12.3,12.4,24888498.0,308112840.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,94100.0,38400.0,42600.0,110000.0,174300.0,32500.0,90500.0,121500.0,339900.0,376000.0,-0.003225806451612967,16290.0
000001.XSHE,2022-08-25 10:27:45,2022-08-25,12.4,12.35,12.44,12.3,12.4,24890298.0,308135070.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,95300.0,38400.0,42600.0,110000.0,174300.0,76300.0,100200.0,121500.0,339900.0,379600.0,-0.0040322580645162365,16292.0
000001.XSHE,2022-08-25 10:27:48,2022-08-25,12.4,12.36,12.44,12.3,12.4,24890598.0,308138778.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,95200.0,38400.0,42600.0,110000.0,174300.0,78500.0,100900.0,121500.0,339900.0,379600.0,-0.003225806451612967,16294.0
000001.XSHE,2022-08-25 10:27:51,2022-08-25,12.4,12.35,12.44,12.3,12.4,24902198.0,308282086.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,89200.0,38400.0,42600.0,110000.0,174400.0,72200.0,100900.0,131300.0,339900.0,379700.0,-0.0040322580645162365,16310.0
000001.XSHE,2022-08-25 10:27:54,2022-08-25,12.4,12.35,12.44,12.3,12.4,24907398.0,308346306.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,87200.0,38400.0,42600.0,110000.0,174400.0,68900.0,100900.0,131300.0,339900.0,379700.0,-0.0040322580645162365,16314.0
000001.XSHE,2022-08-25 10:27:57,2022-08-25,12.4,12.35,12.44,12.3,12.4,24907598.0,308348776.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,87700.0,36400.0,42600.0,110000.0,174400.0,70000.0,100900.0,132100.0,339900.0,379700.0,-0.0040322580645162365,16315.0
000001.XSHE,2022-08-25 10:28:00,2022-08-25,12.4,12.35,12.44,12.3,12.4,24908598.0,308361126.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,87700.0,36400.0,42600.0,110000.0,175600.0,72300.0,100900.0,132100.0,339900.0,379700.0,-0.0040322580645162365,16316.0
000001.XSHE,2022-08-25 10:28:03,2022-08-25,12.4,12.36,12.44,12.3,12.4,24910698.0,308387062.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,87600.0,36400.0,42600.0,110000.0,175600.0,71400.0,100900.0,132100.0,344900.0,379700.0,-0.003225806451612967,16321.0
000001.XSHE,2022-08-25 10:28:06,2022-08-25,12.4,12.35,12.44,12.3,12.4,24912798.0,308412997.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,88600.0,36400.0,42600.0,110000.0,175600.0,69500.0,100900.0,132500.0,345400.0,379700.0,-0.0040322580645162365,16325.0
000001.XSHE,2022-08-25 10:28:09,2022-08-25,12.4,12.35,12.44,12.3,12.4,24912798.0,308412997.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,89100.0,36400.0,42600.0,110000.0,175600.0,71100.0,100900.0,132500.0,345400.0,379700.0,-0.0040322580645162365,16325.0
000001.XSHE,2022-08-25 10:28:12,2022-08-25,12.4,12.35,12.44,12.3,12.4,24912798.0,308412997.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,89100.0,36400.0,42600.0,110000.0,175600.0,71800.0,100900.0,132700.0,345400.0,379700.0,-0.0040322580645162365,16325.0
000001.XSHE,2022-08-25 10:28:15,2022-08-25,12.4,12.36,12.44,12.3,12.4,24919398.0,308494523.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,89600.0,36400.0,43300.0,110000.0,177100.0,73300.0,100900.0,132700.0,345400.0,381200.0,-0.003225806451612967,16333.0
000001.XSHE,2022-08-25 10:28:18,2022-08-25,12.4,12.36,12.44,12.3,12.4,24919398.0,308494523.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,90400.0,36400.0,42800.0,110000.0,177100.0,73400.0,85800.0,132800.0,345400.0,381200.0,-0.003225806451612967,16333.0
000001.XSHE,2022-08-25 10:28:21,2022-08-25,12.4,12.36,12.44,12.3,12.4,24919398.0,308494523.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,90400.0,36400.0,42700.0,110000.0,177100.0,73800.0,85800.0,132800.0,345400.0,381200.0,-0.003225806451612967,16333.0
000001.XSHE,2022-08-25 10:28:24,2022-08-25,12.4,12.36,12.44,12.3,12.4,24937898.0,308723098.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,80400.0,36400.0,42500.0,110000.0,177100.0,70800.0,85200.0,132800.0,346400.0,381200.0,-0.003225806451612967,16365.0
000001.XSHE,2022-08-25 10:28:27,2022-08-25,12.4,12.35,12.44,12.3,12.4,24943798.0,308796013.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,81900.0,36400.0,42500.0,110000.0,177800.0,41100.0,85300.0,131800.0,346400.0,381200.0,-0.0040322580645162365,16371.0
000001.XSHE,2022-08-25 10:28:30,2022-08-25,12.4,12.36,12.44,12.3,12.4,24943998.0,308798485.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,81700.0,36400.0,42500.0,110000.0,177800.0,45900.0,85300.0,134700.0,346400.0,381200.0,-0.003225806451612967,16372.0
000001.XSHE,2022-08-25 10:28:33,2022-08-25,12.4,12.36,12.44,12.3,12.4,24943998.0,308798485.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,83900.0,36400.0,42500.0,110000.0,177800.0,46100.0,91900.0,134700.0,346400.0,381300.0,-0.003225806451612967,16372.0
000001.XSHE,2022-08-25 10:28:36,2022-08-25,12.4,12.36,12.44,12.3,12.4,24945198.0,308813317.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,82800.0,36400.0,42500.0,110000.0,177400.0,56100.0,89400.0,134700.0,346400.0,381300.0,-0.003225806451612967,16374.0
000001.XSHE,2022-08-25 10:28:39,2022-08-25,12.4,12.35,12.44,12.3,12.4,24960498.0,309002317.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,78300.0,36400.0,42500.0,110000.0,177400.0,52200.0,89900.0,134700.0,346400.0,377400.0,-0.0040322580645162365,16378.0
000001.XSHE,2022-08-25 10:28:42,2022-08-25,12.4,12.35,12.44,12.3,12.4,24969598.0,309114702.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,78300.0,36400.0,42500.0,109900.0,177400.0,43100.0,88800.0,134700.0,346400.0,377400.0,-0.0040322580645162365,16388.0
000001.XSHE,2022-08-25 10:28:45,2022-08-25,12.4,12.35,12.44,12.3,12.4,24969598.0,309114702.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,78300.0,36400.0,42500.0,109900.0,177400.0,42600.0,90600.0,131700.0,348800.0,377400.0,-0.0040322580645162365,16388.0
000001.XSHE,2022-08-25 10:28:48,2022-08-25,12.4,12.35,12.44,12.3,12.4,25047198.0,310073754.0,13.64,11.16,12.36,12.37,12.38,12.39,12.4,12.35,12.34,12.33,12.32,12.31,13000.0,36400.0,42500.0,109900.0,177400.0,33400.0,93100.0,131700.0,348800.0,378400.0,-0.0040322580645162365,16429.0
000001.XSHE,2022-08-25 10:28:51,2022-08-25,12.4,12.36,12.44,12.3,12.4,25065198.0,310296234.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,36400.0,42500.0,109900.0,177400.0,132500.0,2400.0,34400.0,93100.0,130800.0,348800.0,-0.003225806451612967,16473.0
000001.XSHE,2022-08-25 10:28:54,2022-08-25,12.4,12.36,12.44,12.3,12.4,25067198.0,310320954.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,36600.0,42500.0,110900.0,177400.0,132500.0,5400.0,69000.0,93200.0,130800.0,348800.0,-0.003225806451612967,16480.0
000001.XSHE,2022-08-25 10:28:57,2022-08-25,12.4,12.36,12.44,12.3,12.4,25067198.0,310320954.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,38100.0,42500.0,110900.0,176400.0,132500.0,5400.0,68900.0,111500.0,130800.0,348800.0,-0.003225806451612967,16480.0
000001.XSHE,2022-08-25 10:29:00,2022-08-25,12.4,12.37,12.44,12.3,12.4,25069498.0,310349390.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,37300.0,42500.0,110900.0,176400.0,132500.0,61000.0,69000.0,105500.0,130600.0,348800.0,-0.0024193548387098085,16486.0
000001.XSHE,2022-08-25 10:29:03,2022-08-25,12.4,12.36,12.44,12.3,12.4,25069598.0,310350626.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,37300.0,42500.0,109900.0,176400.0,132500.0,66300.0,64800.0,106100.0,131600.0,353800.0,-0.003225806451612967,16487.0
000001.XSHE,2022-08-25 10:29:06,2022-08-25,12.4,12.37,12.44,12.3,12.4,25090898.0,310613945.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,33600.0,42500.0,109900.0,176400.0,132500.0,51600.0,64800.0,111100.0,131600.0,353800.0,-0.0024193548387098085,16492.0
000001.XSHE,2022-08-25 10:29:09,2022-08-25,12.4,12.37,12.44,12.3,12.4,25091098.0,310616419.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,33400.0,54500.0,109900.0,176400.0,132500.0,51600.0,69100.0,114100.0,131600.0,353800.0,-0.0024193548387098085,16493.0
000001.XSHE,2022-08-25 10:29:12,2022-08-25,12.4,12.36,12.44,12.3,12.4,25103398.0,310768480.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,30100.0,55000.0,109900.0,174400.0,132500.0,58600.0,69600.0,114100.0,132100.0,353800.0,-0.003225806451612967,16500.0
000001.XSHE,2022-08-25 10:29:15,2022-08-25,12.4,12.36,12.44,12.3,12.4,25105198.0,310790728.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,30200.0,57000.0,109900.0,174400.0,132500.0,57100.0,72100.0,114100.0,132500.0,400800.0,-0.003225806451612967,16501.0
000001.XSHE,2022-08-25 10:29:18,2022-08-25,12.4,12.36,12.44,12.3,12.4,25107998.0,310825355.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,28300.0,57000.0,109900.0,174400.0,132500.0,94200.0,72100.0,114100.0,134000.0,400800.0,-0.003225806451612967,16504.0
000001.XSHE,2022-08-25 10:29:21,2022-08-25,12.4,12.36,12.44,12.3,12.4,25110698.0,310858742.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,26800.0,54300.0,108900.0,174600.0,132500.0,94000.0,72100.0,114100.0,134000.0,400800.0,-0.003225806451612967,16508.0
000001.XSHE,2022-08-25 10:29:24,2022-08-25,12.4,12.37,12.44,12.3,12.4,25120998.0,310986153.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,16500.0,57000.0,108900.0,174600.0,132500.0,95800.0,72100.0,114100.0,126500.0,400800.0,-0.0024193548387098085,16516.0
000001.XSHE,2022-08-25 10:29:27,2022-08-25,12.4,12.37,12.44,12.3,12.4,25122898.0,311009653.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,14900.0,57000.0,108900.0,174600.0,132500.0,97300.0,75300.0,114100.0,147500.0,400800.0,-0.0024193548387098085,16520.0
000001.XSHE,2022-08-25 10:29:30,2022-08-25,12.4,12.37,12.44,12.3,12.4,25131398.0,311114775.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,8700.0,57000.0,108900.0,174600.0,132500.0,94900.0,75500.0,114100.0,147500.0,397000.0,-0.0024193548387098085,16527.0
000001.XSHE,2022-08-25 10:29:33,2022-08-25,12.4,12.37,12.44,12.3,12.4,25138598.0,311203825.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,3600.0,60000.0,108900.0,174600.0,132500.0,94300.0,75500.0,114100.0,147500.0,347000.0,-0.0024193548387098085,16539.0
000001.XSHE,2022-08-25 10:29:36,2022-08-25,12.4,12.37,12.44,12.3,12.4,25141198.0,311235987.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,1600.0,60000.0,108900.0,174600.0,132500.0,94500.0,76600.0,114100.0,147500.0,347000.0,-0.0024193548387098085,16552.0
000001.XSHE,2022-08-25 10:29:39,2022-08-25,12.4,12.38,12.44,12.3,12.4,25150898.0,311355946.0,13.64,11.16,12.38,12.39,12.4,12.41,12.42,12.37,12.36,12.35,12.34,12.33,59700.0,107200.0,174600.0,132500.0,193600.0,8400.0,90200.0,76600.0,114100.0,147500.0,-0.001612903225806428,16562.0
000001.XSHE,2022-08-25 10:29:42,2022-08-25,12.4,12.38,12.44,12.3,12.4,25158198.0,311446270.0,13.64,11.16,12.38,12.39,12.4,12.41,12.42,12.37,12.36,12.35,12.34,12.33,57500.0,107200.0,174700.0,132500.0,193600.0,5900.0,90100.0,76700.0,111800.0,147500.0,-0.001612903225806428,16566.0
000001.XSHE,2022-08-25 10:29:45,2022-08-25,12.4,12.37,12.44,12.3,12.4,25164098.0,311519253.0,13.64,11.16,12.37,12.38,12.39,12.4,12.41,12.36,12.35,12.34,12.33,12.32,43200.0,58900.0,107200.0,174700.0,132500.0,90100.0,77400.0,100700.0,147500.0,342800.0,-0.0024193548387098085,16576.0
